subjectID,time_start_time_trial,time_end_time_trial,totalSequence,opposite_ans,rotation,correct_ans,thirds,time_diff_time_trial,log_error,inner_radius,judged_true,ans_percentage_diff,ans_trial,age,browser,browserVersion,comments,degree,monitor,participantCount,postId,screenHeight,screenWidth,sex,windowHeight,windowWidth
70,1441807406483,1441807408983,55,94,75.69765176,6,small,2500,0.1699250014,90,-1,-0.1666666667,5,25-29,Chrome,45,,Bachelors,21,52,iecusr3q,1030,1920,Male,646,1280
70,1441807361578,1441807363566,37,43,301.9887468,57,medium,1988,2.832890014,90,-7,-0.1228070175,50,25-29,Chrome,45,,Bachelors,21,52,iecusr3q,1030,1920,Male,646,1280
70,1441807305937,1441807308988,18,44,82.20000937,56,medium,3051,3.189824559,150,9,0.1607142857,65,25-29,Chrome,45,,Bachelors,21,52,iecusr3q,1030,1920,Male,646,1280
70,1441807346425,1441807349754,33,51,291.144743,49,medium,3329,2.044394119,150,-4,-0.08163265306,45,25-29,Chrome,45,,Bachelors,21,52,iecusr3q,1030,1920,Male,646,1280
71,1441753898494,1441753917945,30,15,120.4082833,85,large,19451,0.1699250014,90,-1,-0.01176470588,84,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441754017315,1441754026826,42,12,239.9057434,88,large,9511,-3,60,0,0,88,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441753845698,1441753849936,22,22,206.4934232,78,large,4238,1.087462841,120,2,0.02564102564,80,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441753957043,1441753959895,36,96,158.88408,4,small,2852,0.1699250014,150,1,0.25,5,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441753949590,1441753957043,35,20,167.7448313,80,large,7453,-3,90,0,0,80,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441753926417,1441753930575,32,86,207.6125977,14,small,4158,0.1699250014,90,1,0.07142857143,15,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441753853569,1441753861480,24,84,322.4697111,16,small,7911,2.044394119,120,4,0.25,20,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441753861480,1441753869399,25,27,119.5762778,73,large,7919,-3,120,0,0,73,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441753869399,1441753874281,26,78,349.4876094,22,small,4882,-3,120,0,0,22,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441753874281,1441753885104,27,84,186.9884396,16,small,10823,2.044394119,150,4,0.25,20,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441753825304,1441753841219,20,57,115.8124255,43,medium,15915,0.1699250014,0,-1,-0.02325581395,42,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441753841219,1441753845698,21,8,152.0614982,92,large,4479,1.087462841,120,-2,-0.02173913043,90,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441754076701,1441754087005,48,24,301.8664359,76,large,10304,0.1699250014,120,-1,-0.01315789474,75,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441754087005,1441754091865,49,31,169.919299,69,large,4860,0.1699250014,60,1,0.01449275362,70,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441754048952,1441754057985,46,24,154.4042633,76,large,9033,-3,60,0,0,76,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441753849936,1441753853569,23,4,261.1428983,96,large,3633,0.1699250014,30,-1,-0.01041666667,95,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441754031228,1441754041287,44,38,65.85878044,62,medium,10059,-3,60,0,0,62,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441754041287,1441754048952,45,81,168.3317315,19,small,7665,0.1699250014,60,1,0.05263157895,20,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441753885104,1441753892582,28,62,77.2509159,38,medium,7478,1.64385619,90,-3,-0.07894736842,35,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441753892582,1441753898494,29,30,35.54900352,70,large,5912,-3,30,0,0,70,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441753999517,1441754011879,40,14,106.1419519,86,large,12362,0.1699250014,120,-1,-0.01162790698,85,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441754011879,1441754017315,41,94,303.6475791,6,small,5436,0.1699250014,0,1,0.1666666667,7,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441753683165,1441753692077,1,48,245.8712784,52,medium,8912,0.1699250014,30,1,0.01923076923,53,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441753672258,1441753683165,0,59,313.1124501,41,medium,10907,2.044394119,150,4,0.09756097561,45,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441753699388,1441753710836,3,19,284.265062,81,large,11448,2.044394119,60,4,0.04938271605,85,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441753692077,1441753699388,2,62,55.74391116,38,medium,7311,2.044394119,0,-4,-0.1052631579,34,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441753715563,1441753722684,5,43,357.7920542,57,medium,7121,1.64385619,0,3,0.05263157895,60,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441753710836,1441753715563,4,60,267.7098083,40,medium,4727,-3,0,0,0,40,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441753727907,1441753735933,7,68,258.8043792,32,small,8026,1.087462841,30,-2,-0.0625,30,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441753722684,1441753727907,6,64,218.8649495,36,medium,5223,2.044394119,90,4,0.1111111111,40,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441753748831,1441753755847,9,38,247.2575545,62,medium,7016,2.614709844,0,6,0.09677419355,68,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441753917945,1441753926417,31,69,105.8555687,31,small,8472,0.1699250014,30,-1,-0.03225806452,30,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441754026826,1441754031228,43,44,133.7991519,56,medium,4402,0.1699250014,150,-1,-0.01785714286,55,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441753984633,1441753999517,39,75,69.02844583,25,small,14884,-3,60,0,0,25,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441753936247,1441753949590,34,34,294.4994152,66,medium,13343,0.1699250014,30,-1,-0.01515151515,65,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441754057985,1441754076701,47,8,31.76392615,92,large,18716,1.087462841,0,-2,-0.02173913043,90,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441753970275,1441753984633,38,63,245.477966,37,medium,14358,2.832890014,150,-7,-0.1891891892,30,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441753735933,1441753748831,8,89,254.0867769,11,small,12898,0.1699250014,150,-1,-0.09090909091,10,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441753790507,1441753794924,15,97,235.319068,3,small,4417,1.087462841,30,2,0.6666666667,5,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441753782513,1441753790507,14,87,127.9989894,13,small,7994,1.087462841,120,2,0.1538461538,15,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441753763349,1441753770002,11,39,161.9916797,61,medium,6653,0.1699250014,0,-1,-0.01639344262,60,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441753755847,1441753763349,10,11,158.0234043,89,large,7502,0.1699250014,30,1,0.01123595506,90,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441753776517,1441753782513,13,49,230.9858351,51,medium,5996,0.1699250014,30,1,0.01960784314,52,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441753770002,1441753776517,12,81,5.582397971,19,small,6515,0.1699250014,90,1,0.05263157895,20,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441754169383,,59,51,50.97697154,49,medium,,-3,150,0,0,49,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441754163147,1441754169383,58,33,206.2356194,67,large,6236,1.087462841,90,-2,-0.02985074627,65,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441753800450,1441753808620,17,20,125.4075968,80,large,8170,-3,120,0,0,80,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441753794924,1441753800450,16,53,185.6147995,47,medium,5526,1.087462841,60,-2,-0.04255319149,45,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441753813180,1441753825304,19,85,199.4950135,15,small,12124,1.64385619,0,3,0.2,18,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441754119368,1441754130367,54,18,359.0626802,82,large,10999,-3,60,0,0,82,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441754153904,1441754163146,57,35,245.6837484,65,medium,9242,2.357552005,120,5,0.07692307692,70,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441754139338,1441754153904,56,13,14.74821252,87,large,14566,-3,0,0,0,87,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441754097879,1441754104165,51,43,170.9597584,57,medium,6286,1.64385619,60,3,0.05263157895,60,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441754091865,1441754097879,50,59,42.39800127,41,medium,6014,0.1699250014,90,-1,-0.0243902439,40,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441754114220,1441754119368,53,22,40.01266393,78,large,5148,4.531381461,90,-23,-0.2948717949,55,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441754104165,1441754114220,52,64,68.94903735,36,medium,10055,0.1699250014,30,1,0.02777777778,37,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441754130367,1441754139338,55,63,354.867619,37,medium,8971,0.1699250014,150,1,0.02702702703,38,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441753959895,1441753970275,37,18,110.6274448,82,large,10380,2.044394119,90,-4,-0.0487804878,78,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441753808620,1441753813180,18,95,275.1319379,5,small,4560,-3,150,0,0,5,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
71,1441753930575,1441753936247,33,45,292.9478309,55,medium,5672,-3,150,0,0,55,25-29,Chrome,45,.,High School,21,6,iebyl603,1040,1920,Male,933,1698
72,1441894821222,1441894823270,30,63,196.9488281,37,medium,2048,2.044394119,30,-4,-0.1081081081,33,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894853986,1441894858652,42,30,138.6892876,70,large,4666,3.339850003,150,-10,-0.1428571429,60,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894800323,1441894804006,22,59,184.4842913,41,medium,3683,2.044394119,0,4,0.09756097561,45,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894831407,1441894833535,36,20,255.1316477,80,large,2128,-3,150,0,0,80,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894829320,1441894831406,35,94,212.3166821,6,small,2086,0.1699250014,0,-1,-0.1666666667,5,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894825622,1441894829307,32,20,14.51066284,80,large,3685,3.339850003,60,10,0.125,90,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894807089,1441894809742,24,75,140.5882117,25,small,2653,-3,60,0,0,25,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894809742,1441894811856,25,64,87.45561303,36,medium,2114,2.614709844,60,-6,-0.1666666667,30,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894811856,1441894814335,26,84,343.3069582,16,small,2479,0.1699250014,90,-1,-0.0625,15,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894814335,1441894816593,27,81,356.184457,19,small,2258,2.044394119,120,-4,-0.2105263158,15,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894793238,1441894796009,20,43,321.3176793,57,medium,2771,1.64385619,30,3,0.05263157895,60,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894796009,1441894800323,21,34,303.9636434,66,medium,4314,0.1699250014,90,-1,-0.01515151515,65,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894877650,1441894881002,48,18,210.6951928,82,large,3352,1.087462841,150,-2,-0.0243902439,80,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894881002,1441894884018,49,87,33.24487357,13,small,3016,2.832890014,0,7,0.5384615385,20,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894871083,1441894875519,46,24,324.637446,76,large,4436,2.044394119,120,4,0.05263157895,80,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894804006,1441894807089,23,14,261.6925467,86,large,3083,2.614709844,150,-6,-0.06976744186,80,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894866284,1441894868353,44,96,350.9160755,4,small,2069,0.1699250014,120,1,0.25,5,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894868353,1441894871083,45,35,349.7540823,65,medium,2730,0.1699250014,30,1,0.01538461538,66,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894816593,1441894819129,28,15,20.43278673,85,large,2536,-3,0,0,0,85,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894819129,1441894821222,29,4,154.2573655,96,large,2093,0.1699250014,30,-1,-0.01041666667,95,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894847484,1441894849984,40,24,266.6325202,76,large,2500,0.1699250014,30,-1,-0.01315789474,75,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894849984,1441894853986,41,43,256.098777,57,medium,4002,1.64385619,120,3,0.05263157895,60,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894697178,1441894702914,1,63,149.0863014,37,medium,5736,2.832890014,60,-7,-0.1891891892,30,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894686230,1441894697178,0,84,146.5238845,16,small,10948,2.614709844,90,-6,-0.375,10,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894705159,1441894708422,3,11,156.482956,89,large,3263,0.1699250014,150,1,0.01123595506,90,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894702914,1441894705159,2,97,273.3511918,3,small,2245,0.1699250014,0,-1,-0.3333333333,2,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894717042,1441894719393,5,68,289.1680694,32,small,2351,1.087462841,120,-2,-0.0625,30,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894708422,1441894717042,4,64,58.43946191,36,medium,8620,2.614709844,90,-6,-0.1666666667,30,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894722074,1441894724960,7,18,196.31929,82,large,2886,1.087462841,90,-2,-0.0243902439,80,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894719393,1441894722058,6,49,152.7323992,51,medium,2665,0.1699250014,120,-1,-0.01960784314,50,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894728408,1441894731293,9,19,334.6817155,81,large,2885,0.1699250014,60,-1,-0.01234567901,80,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894823270,1441894825622,31,12,306.2320482,88,large,2352,1.087462841,60,2,0.02272727273,90,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894858652,1441894866284,43,53,17.47351491,47,medium,7632,1.64385619,150,3,0.06382978723,50,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894841906,1441894847484,39,59,173.5020845,41,medium,5578,2.044394119,150,4,0.09756097561,45,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894835609,1441894829320,34,51,263.6328574,49,medium,-6289,2.614709844,0,6,0.1224489796,55,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894875519,1441894877650,47,45,25.44474212,55,medium,2131,-3,60,0,0,55,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894836669,1441894841906,38,39,265.4066866,61,medium,5237,0.1699250014,90,-1,-0.01639344262,60,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894724960,1441894728408,8,22,76.01145043,78,large,3448,1.087462841,30,-2,-0.02564102564,76,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894782790,1441894784990,15,69,93.23164838,31,small,2200,0.1699250014,150,-1,-0.03225806452,30,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894780624,1441894782790,14,38,100.8949051,62,medium,2166,1.64385619,150,3,0.04838709677,65,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894734044,1441894736790,11,33,318.2806009,67,large,2746,3.714245518,30,13,0.1940298507,80,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894731293,1441894734044,10,8,278.4509121,92,large,2751,1.64385619,30,3,0.03260869565,95,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894739258,1441894780624,13,57,266.9593336,43,medium,41366,1.087462841,120,2,0.04651162791,45,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894736790,1441894739258,12,8,254.5293486,92,large,2468,1.64385619,120,3,0.03260869565,95,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894895712,,59,60,289.4418479,40,medium,,-3,0,0,0,40,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894893248,1441894895712,58,62,77.40950662,38,medium,2464,1.087462841,150,2,0.05263157895,40,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894786990,1441894789355,17,44,241.3641934,56,medium,2365,0.1699250014,0,-1,-0.01785714286,55,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894784990,1441894786990,16,62,124.3062954,38,medium,2000,1.64385619,30,-3,-0.07894736842,35,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894791289,1441894793238,19,81,276.0796616,19,small,1949,0.1699250014,60,1,0.05263157895,20,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894880863,1441894884531,54,31,306.733254,69,large,3668,0.1699250014,30,1,0.01449275362,70,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894889558,1441894893248,57,78,189.6257479,22,small,3690,1.087462841,90,-2,-0.09090909091,20,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894886810,1441894889558,56,22,277.2083217,78,large,2748,1.087462841,0,-2,-0.02564102564,76,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894886085,1441894888284,51,86,22.68646675,14,small,2199,2.614709844,0,6,0.4285714286,20,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894884018,1441894886085,50,85,58.62368356,15,small,2067,2.357552005,90,5,0.3333333333,20,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894878645,1441894880863,53,89,92.48154282,11,small,2218,0.1699250014,90,-1,-0.09090909091,10,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894888284,1441894878645,52,95,359.5083765,5,small,-9639,-3,60,0,0,5,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894884531,1441894886795,55,27,97.61189704,73,large,2264,1.087462841,120,2,0.02739726027,75,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894833535,1441894836669,37,13,332.401681,87,large,3134,1.64385619,90,3,0.03448275862,90,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894789355,1441894791289,18,48,149.563778,52,medium,1934,1.087462841,60,-2,-0.03846153846,50,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
72,1441894829307,1441894835609,33,38,293.5101735,62,medium,6302,1.087462841,120,-2,-0.03225806452,60,30-39,Chrome,45,"I hope I did this correctly, I estimated the percentage based on how much blue there was on the graph...",Other,19,143,ieeauqyz,1024,1280,Female,1041,1422
73,1441895583451,1441895586354,30,22,101.555191,78,large,2903,1.087462841,150,2,0.02564102564,80,25-29,Chrome,39,,High School,11,145,ieeb84sf,1024,1280,Female,591,994
73,1441895631955,1441895635618,42,24,30.03238807,76,large,3663,2.044394119,60,4,0.05263157895,80,25-29,Chrome,39,,High School,11,145,ieeb84sf,1024,1280,Female,591,994
73,1441895517458,1441895519961,22,68,47.76236633,32,small,2503,1.64385619,90,3,0.09375,35,25-29,Chrome,39,,High School,11,145,ieeb84sf,1024,1280,Female,591,994
73,1441895607546,1441895610201,36,20,1.130262008,80,large,2655,2.357552005,60,5,0.0625,85,25-29,Chrome,39,,High School,11,145,ieeb84sf,1024,1280,Female,591,994
73,1441895603163,1441895607545,35,63,198.2351436,37,medium,4382,1.087462841,120,-2,-0.05405405405,35,25-29,Chrome,39,,High School,11,145,ieeb84sf,1024,1280,Female,591,994
73,1441895591171,1441895596826,32,22,231.6580114,78,large,5655,3.022367813,150,-8,-0.1025641026,70,25-29,Chrome,39,,High School,11,145,ieeb84sf,1024,1280,Female,591,994
73,1441895522602,1441895529802,24,18,181.4200036,82,large,7200,1.087462841,30,-2,-0.0243902439,80,25-29,Chrome,39,,High School,11,145,ieeb84sf,1024,1280,Female,591,994
